SR,InvID,ResID,PODetID,InvMonth,InvMonthHrs,InvClaimHrs,InvCertAmt,Remarks,Rate,TDeductAmt
,177413,6143,25469,1/9/2017,213,213,0,,3223,
,177414,6144,25470,1/9/2017,213,213,0,,3223,
,177415,6176,25716,1/9/2017,213,213,0,,3223,
,177416,6177,25717,1/9/2017,213,213,0,,3223,
,177417,6179,25719,1/9/2017,213,213,0,,3223,
,177418,6182,25721,1/9/2017,213,213,0,,3223,
,177419,6220,25775,1/9/2017,213,213,0,,3223,
,177420,6221,25776,1/9/2017,213,213,0,,3223,
,177421,6223,25777,1/9/2017,213,62,0,"22 day AL from 28/08/2017 to 18/09/2017 , ",938,
,177422,9534,25048,1/9/2017,213,185,0,4 Days as per DOJ 24-08-2017,2799,
,177423,9535,25051,1/9/2017,213,213,0,,3223,
,177424,9536,25056,1/9/2017,213,213,0,,3223,
,177425,9537,25065,1/9/2017,213,213,0,,3223,
,177426,9538,25071,1/9/2017,213,213,0,,3223,
,177427,9539,25073,1/9/2017,213,213,0,,3223,
,177428,9540,25079,1/9/2017,213,213,0,,3223,
,177429,9541,25104,1/9/2017,213,213,0,,3223,
,177430,9542,25116,1/9/2017,213,213,0,,3223,
,177431,9543,25118,1/9/2017,213,213,0,,3223,
,177432,9544,25134,1/9/2017,213,213,0,,3223,
,177433,9545,25142,1/9/2017,213,213,0,,3223,
,177434,9546,25151,1/9/2017,213,213,0,,3223,
,177435,9547,25158,1/9/2017,213,213,0,,3223,
,177436,9548,25163,1/9/2017,213,213,0,,3223,
,177437,9549,25166,1/9/2017,213,213,0,,3223,
,177438,9550,25223,1/9/2017,213,213,0,,3223,
,177439,9551,25227,1/9/2017,213,213,0,,3223,
,177440,9552,25247,1/9/2017,213,213,0,,3223,
,177441,9553,25278,1/9/2017,213,213,0,,3223,
,177442,9554,25281,1/9/2017,213,213,0,,3223,
,177443,9555,25284,1/9/2017,213,213,0,,3223,
,177444,9556,25293,1/9/2017,213,213,0,,3223,
,177445,9557,25296,1/9/2017,213,213,0,,3223,
,177446,9558,25309,1/9/2017,213,213,0,,3223,
,177447,9559,25314,1/9/2017,213,213,0,,3223,
,177448,9560,25319,1/9/2017,213,213,0,,3223,
,177449,9561,25353,1/9/2017,213,213,0,,3223,
,177450,9562,25366,1/9/2017,213,213,0,,3223,
,177451,9563,25372,1/9/2017,213,213,0,,3223,
,177452,9564,25376,1/9/2017,213,213,0,,3223,
,177453,9565,25380,1/9/2017,213,213,0,,3223,
,177454,9566,25382,1/9/2017,213,213,0,,3223,
,177455,9567,25384,1/9/2017,213,213,0,,3223,
,177456,9568,25390,1/9/2017,213,213,0,,3223,
,177457,9569,25393,1/9/2017,213,213,0,,3223,
,177458,9570,25397,1/9/2017,213,213,0,,3223,
,177459,9571,25411,1/9/2017,213,213,0,,3223,
,177460,9572,25415,1/9/2017,213,213,0,,3223,
,177461,9573,25427,1/9/2017,213,213,0,,3223,
,177462,9574,25428,1/9/2017,213,213,0,,3223,
,177463,9575,25455,1/9/2017,213,213,0,,3223,
,177464,9576,25459,1/9/2017,213,213,0,,3223,
,177465,772,25931,1/9/2017,213,213,0,,11932,
,177466,1520,26099,1/9/2017,213,213,0,,10375,
,177467,1731,25914,1/9/2017,213,213,0,,10375,
,177468,1820,25986,1/9/2017,213,213,0,,11932,
,177469,1940,25932,1/9/2017,213,213,0,,10375,
,177470,2077,25979,1/9/2017,213,213,0,,9022,
,177471,5612,25509,1/9/2017,213,213,0,,9022,
,177472,5613,25510,1/9/2017,213,213,0,,9022,
,177473,5695,25826,1/9/2017,213,213,0,,11932,
,177474,5697,25830,1/9/2017,213,0,0,"31 day AL from 20/08/2017 to 19/09/2017 , ",0,
,177475,5698,25831,1/9/2017,213,213,0,,10375,
,177476,5699,25832,1/9/2017,213,103,0,"13 day AL from 04/09/2017 to 16/09/2017 , 3 day Un Paid Leave / Emergency Leave from 17/09/2017 to 19/09/2017 , ",5770,
,177477,5700,25841,1/9/2017,213,213,0,,9022,
,177478,5701,25842,1/9/2017,213,137,0,"11 day AL from 09/09/2017 to 19/09/2017 , ",7675,
,177479,5796,25899,1/9/2017,213,213,0,,9022,
,177480,5799,25905,1/9/2017,213,213,0,,9022,
,177481,5800,25908,1/9/2017,213,213,0,,9022,
,177482,6241,25791,1/9/2017,213,213,0,,9022,
,177483,6261,25840,1/9/2017,213,213,0,,10375,
,177484,6280,25871,1/9/2017,213,213,0,,10375,
,177485,6299,25897,1/9/2017,213,213,0,,11932,
,177486,6301,25902,1/9/2017,213,213,0,,10375,
,177487,6302,25904,1/9/2017,213,213,0,,9022,
,177488,6497,25843,1/9/2017,213,213,0,,9022,
,177489,8545,24677,1/9/2017,213,213,0,,2550,
,177490,8548,24681,1/9/2017,213,213,0,,2550,
,177491,8885,25034,1/9/2017,213,213,0,,4000,
,177492,8889,25038,1/9/2017,213,213,0,,4000,
,177493,9173,25323,1/9/2017,213,213,0,,4576,
,177494,9181,25331,1/9/2017,213,213,0,,4576,
,177495,1159,25820,1/9/2017,213,213,0,,15760,
,177496,5520,25665,1/9/2017,213,213,0,,13704,
,177497,5521,25666,1/9/2017,213,14,0,"29 day AL from 20/08/2017 to 17/09/2017 , ",901,
,177498,5522,25667,1/9/2017,213,213,0,,13704,
,177499,8895,25045,1/9/2017,213,213,0,,3223,
,177500,8896,25046,1/9/2017,213,213,0,,3223,
,177501,8897,25047,1/9/2017,213,213,0,,3223,
,177502,8902,25052,1/9/2017,213,213,0,,3223,
,177503,8904,25054,1/9/2017,213,213,0,,3223,
,177504,8907,25057,1/9/2017,213,213,0,,3223,
,177505,8908,25058,1/9/2017,213,213,0,,3223,
,177506,8910,25060,1/9/2017,213,213,0,,3223,
,177507,8913,25063,1/9/2017,213,213,0,,3223,
,177508,8914,25064,1/9/2017,213,213,0,,3223,
,177509,8916,25066,1/9/2017,213,213,0,,3223,
,177510,8918,25068,1/9/2017,213,213,0,,3223,
,177511,8919,25069,1/9/2017,213,213,0,,3223,
,177512,8920,25070,1/9/2017,213,7,0,"30 day AL from 20/08/2017 to 18/09/2017 , ",106,
,177513,8924,25074,1/9/2017,213,213,0,,3223,
,177514,8925,25075,1/9/2017,213,213,0,,3223,
,177515,8549,24682,1/9/2017,213,213,0,,2550,
,177516,8550,24683,1/9/2017,213,213,0,,2550,
,177517,8601,24736,1/9/2017,213,213,0,,2550,
,177518,8602,24738,1/9/2017,213,213,0,,2550,
,177519,8603,24739,1/9/2017,213,213,0,,2550,
,177520,8604,24741,1/9/2017,213,213,0,,2550,
,177521,8605,24742,1/9/2017,213,213,0,,2550,
,177522,8607,24745,1/9/2017,213,213,0,,2550,
,177523,8609,24747,1/9/2017,213,213,0,,2550,
,177524,8610,24748,1/9/2017,213,213,0,,2550,
,177525,8611,24749,1/9/2017,213,213,0,,2550,
,177526,8612,24750,1/9/2017,213,213,0,,2550,
,177527,8613,24751,1/9/2017,213,213,0,,2550,
,177528,8614,24752,1/9/2017,213,213,0,,2550,
,177529,8621,24759,1/9/2017,213,213,0,,2550,
,177530,8622,24760,1/9/2017,213,213,0,,2550,
,177531,8623,24761,1/9/2017,213,213,0,,2550,
,177532,8624,24762,1/9/2017,213,213,0,,2550,
,177533,8625,24763,1/9/2017,213,213,0,,2550,
,177534,8626,24764,1/9/2017,213,213,0,,2550,
,177535,8627,24765,1/9/2017,213,213,0,,2550,
,177536,8628,24766,1/9/2017,213,213,0,,2550,
,177537,8629,24767,1/9/2017,213,213,0,,2550,
,177538,8926,25076,1/9/2017,213,213,0,,3223,
,177539,8927,25077,1/9/2017,213,213,0,,3223,
,177540,8930,25080,1/9/2017,213,213,0,,3223,
,177541,8931,25081,1/9/2017,213,213,0,,3223,
,177542,8933,25083,1/9/2017,213,213,0,,3223,
,177543,8934,25084,1/9/2017,213,213,0,,3223,
,177544,8935,25085,1/9/2017,213,213,0,,3223,
,177545,8936,25086,1/9/2017,213,213,0,,3223,
,177546,8937,25087,1/9/2017,213,213,0,,3223,
,177547,8938,25088,1/9/2017,213,213,0,,3223,
,177548,8941,25091,1/9/2017,213,213,0,,3223,
,177549,8942,25092,1/9/2017,213,213,0,,3223,
,177550,8945,25095,1/9/2017,213,213,0,,3223,
,177551,8946,25096,1/9/2017,213,213,0,,3223,
,177552,8947,25097,1/9/2017,213,213,0,,3223,
,177553,8948,25098,1/9/2017,213,213,0,,3223,
,177554,8949,25099,1/9/2017,213,213,0,,3223,
,177555,8950,25100,1/9/2017,213,213,0,,3223,
,177556,8951,25101,1/9/2017,213,192,0,"3 day Absent from 20/08/2017 to 22/08/2017 , ",2905,
,177557,8952,25102,1/9/2017,213,213,0,,3223,
,177558,8955,25105,1/9/2017,213,213,0,,3223,
,177559,8956,25106,1/9/2017,213,7,0,"30 day AL from 20/08/2017 to 18/09/2017 , ",106,
,177560,8958,25108,1/9/2017,213,213,0,,3223,
,177561,8959,25109,1/9/2017,213,213,0,,3223,
,177562,8960,25110,1/9/2017,213,213,0,,3223,
,177563,8961,25111,1/9/2017,213,213,0,,3223,
,177564,8962,25112,1/9/2017,213,213,0,,3223,
,177565,8963,25113,1/9/2017,213,213,0,,3223,
,177566,8964,25114,1/9/2017,213,213,0,,3223,
,177567,8969,25119,1/9/2017,213,213,0,,3223,
,177568,8970,25120,1/9/2017,213,213,0,,3223,
,177569,8971,25121,1/9/2017,213,213,0,,3223,
,177570,8972,25122,1/9/2017,213,21,0,LWD 22/08/2017,318,
,177571,8977,25127,1/9/2017,213,213,0,,3223,
,177572,8978,25128,1/9/2017,213,123,0,13 Days as per LWD 06-09-2017,1861,
,177573,9084,25234,1/9/2017,213,89,0,18 Days as per LWD 02-09-2017,1347,
,177574,9086,25236,1/9/2017,213,213,0,,3223,
,177575,9095,25245,1/9/2017,213,213,0,,3223,
,177576,9165,25315,1/9/2017,213,213,0,,3223,
,177577,9166,25316,1/9/2017,213,213,0,,3223,
,177578,9170,25320,1/9/2017,213,213,0,,3223,
,177579,9171,25321,1/9/2017,213,213,0,,3223,
,177580,9172,25322,1/9/2017,213,213,0,,3223,
,177581,9174,25324,1/9/2017,213,213,0,,3223,
,177582,9176,25326,1/9/2017,213,213,0,,3223,
,177583,9177,25327,1/9/2017,213,213,0,,3223,
,177584,9179,25329,1/9/2017,213,213,0,,3223,
,177585,9180,25330,1/9/2017,213,213,0,,3223,
,177586,9182,25332,1/9/2017,213,213,0,,3223,
,177587,9183,25333,1/9/2017,213,213,0,,3223,
,177588,9185,25335,1/9/2017,213,213,0,,3223,
,177589,9187,25337,1/9/2017,213,213,0,,3223,
,177590,9188,25338,1/9/2017,213,213,0,,3223,
,177591,9189,25339,1/9/2017,213,213,0,,3223,
,177592,9192,25342,1/9/2017,213,55,0,"10 day Un Paid Leave / Emergency Leave from 28/08/2017 to 06/09/2017 , 13 day Absent from 07/09/2017 to 19/09/2017 , ",832,
,177593,9193,25343,1/9/2017,213,213,0,,3223,
,177594,9195,25345,1/9/2017,213,199,0,"2 day AL from 20/08/2017 to 21/08/2017 , ",3011,
,177595,9196,25346,1/9/2017,213,213,0,,3223,
,177596,9198,25348,1/9/2017,213,213,0,,3223,
,177597,9200,25350,1/9/2017,213,213,0,,3223,
,177598,9201,25351,1/9/2017,213,213,0,,3223,
,177599,9214,25364,1/9/2017,213,213,0,,3223,
,177600,9257,25407,1/9/2017,213,213,0,,3223,
,177601,9281,25431,1/9/2017,213,213,0,,3223,
,177602,9282,25432,1/9/2017,213,213,0,,3223,
,177603,9287,25437,1/9/2017,213,14,0,LWD 21/08/2017,212,
,177604,9289,25439,1/9/2017,213,213,0,,3223,
,177605,9302,25452,1/9/2017,213,213,0,,3223,
,177606,9303,25453,1/9/2017,213,213,0,,3223,
,177607,9308,25458,1/9/2017,213,213,0,,3223,
,177608,5327,25513,1/9/2017,213,110,0,"1 day Absent from 28/08/2017 to 28/08/2017 , 14 day Un Paid Leave / Emergency Leave from 06/09/2017 to 19/09/2017 , ",2271,
,177609,5336,25522,1/9/2017,213,213,0,,4397,
,177610,425,24506,1/9/2017,213,82,0,"19 day AL from 20/08/2017 to 07/09/2017 , ",6371,
,177611,1397,24542,1/9/2017,213,213,0,,11916,
,177612,3102,24608,1/9/2017,213,96,0,"17 day AL from 20/08/2017 to 05/09/2017 , ",7671,
,177613,439,24516,1/9/2017,213,213,0,,23690,
,177614,391,24544,1/9/2017,213,123,0,"13 day AL from 26/08/2017 to 07/09/2017 , ",10394,
,177615,577,24529,1/9/2017,213,213,0,,22579,
,177616,6897,24653,1/9/2017,213,41,0,"25 day AL from 26/08/2017 to 19/09/2017 , ",620,
,177617,6900,24657,1/9/2017,213,213,0,,3223,
,177618,57,24606,1/9/2017,213,206,0,"1 day AL from 19/09/2017 to 19/09/2017 , ",6516,160
,177619,84,24607,1/9/2017,213,213,0,,6737,160
,177620,89,24604,1/9/2017,213,213,0,,6737,160
,177621,96,24662,1/9/2017,213,213,0,,6737,160
,177622,106,24601,1/9/2017,213,213,0,,7788,160
,177623,107,24603,1/9/2017,213,89,0,"18 day AL from 02/09/2017 to 19/09/2017 , ",3254,160
,177624,736,24614,1/9/2017,213,0,0,"31 day AL from 20/08/2017 to 19/09/2017 , ",0,160
,177625,1268,24596,1/9/2017,213,158,0,"8 day AL from 31/08/2017 to 07/09/2017 , ",5777,160
,177626,1877,24663,1/9/2017,213,213,0,,5847,160
,177627,2100,24593,1/9/2017,213,213,0,,7488,160
,177628,2108,24592,1/9/2017,213,130,0,"12 day AL from 20/08/2017 to 31/08/2017 , ",4570,160
,177629,2110,24591,1/9/2017,213,213,0,,7937,160
,177630,2207,24594,1/9/2017,213,213,0,,7937,160
,177631,2435,24611,1/9/2017,213,213,0,,6737,160
,177632,6007,24624,1/9/2017,213,55,0,"23 day AL from 20/08/2017 to 11/09/2017 , ",1523,
,177633,6025,24651,1/9/2017,213,89,0,"18 day AL from 02/09/2017 to 19/09/2017 , ",3278,
,177634,6054,24636,1/9/2017,213,213,0,,6853,
,177635,6056,24640,1/9/2017,213,96,0,"17 day AL from 03/09/2017 to 19/09/2017 , ",3089,
,177636,6058,24641,1/9/2017,213,213,0,,6853,
,177637,6062,24643,1/9/2017,213,144,0,"10 day AL from 20/08/2017 to 29/08/2017 , ",4633,
,177638,6084,24626,1/9/2017,213,213,0,,5899,
,177639,6085,24627,1/9/2017,213,213,0,,5899,
,177640,6088,24642,1/9/2017,213,213,0,,6853,
,177641,6090,24639,1/9/2017,213,213,0,,6853,
,177642,6117,24635,1/9/2017,213,110,0,"15 day AL from 05/09/2017 to 19/09/2017 , ",3539,
,177643,6118,24638,1/9/2017,213,213,0,,6853,
,177644,6124,24637,1/9/2017,213,213,0,,6853,
,177645,6289,24573,1/9/2017,213,213,0,,5662,160
,177646,6392,24463,1/9/2017,213,213,0,,6511,160
,177647,100,24609,1/9/2017,213,213,0,,7788,160
,177648,1327,26221,1/9/2017,213,103,0,"1 day AL from 30/08/2017 to 30/08/2017 , 15 day AL from 03/09/2017 to 17/09/2017 , ",6001,
,177649,5900,26189,1/9/2017,213,213,0,,11932,
,177650,5916,26190,1/9/2017,213,213,0,,11932,
,177651,5917,26193,1/9/2017,213,178,0,"5 day AL from 20/08/2017 to 24/08/2017 , ",9971,
,177652,8540,24675,1/9/2017,213,213,0,,2550,
,177653,8546,24679,1/9/2017,213,213,0,,2550,
,177654,8547,24680,1/9/2017,213,213,0,,2550,
,177655,5918,26191,1/9/2017,213,213,0,,13704,
,177656,495,26192,1/9/2017,213,213,0,,13704,160
,177657,1612,26226,1/9/2017,213,213,0,,29850,
,177658,824,26212,1/9/2017,213,213,0,,18000,
,177659,7561,26275,1/9/2017,213,213,0,,18000,
,177660,8500,26277,1/9/2017,213,130,0,12 Days as per LWD 07-09-2017,10986,
,177661,3972,26154,1/9/2017,213,206,0,"1 day Sick Leave from 11/09/2017 to 11/09/2017 , ",9072,
,177662,8571,24704,1/9/2017,213,213,0,,2550,
,177663,8572,24705,1/9/2017,213,213,0,,2550,
,177664,8573,24706,1/9/2017,213,213,0,,2550,
,177665,8574,24707,1/9/2017,213,213,0,,2550,
,177666,8575,24708,1/9/2017,213,213,0,,2550,
,177667,8576,24709,1/9/2017,213,213,0,,2550,
,177668,8577,24710,1/9/2017,213,213,0,,2550,
,177669,8578,24711,1/9/2017,213,213,0,,2550,
,177670,8579,24712,1/9/2017,213,213,0,,2550,
,177671,8580,24713,1/9/2017,213,213,0,,2550,
,177672,8581,24714,1/9/2017,213,213,0,,2550,
,177673,8582,24715,1/9/2017,213,213,0,,2550,
,177674,8583,24716,1/9/2017,213,213,0,,2550,
,177675,8584,24717,1/9/2017,213,213,0,,2550,
,177676,8587,24720,1/9/2017,213,213,0,,2550,
,177677,8588,24722,1/9/2017,213,213,0,,2550,
,177678,8589,24723,1/9/2017,213,213,0,,2550,
,177679,8590,24724,1/9/2017,213,213,0,,2550,
,177680,8591,24725,1/9/2017,213,213,0,,2550,
