SR,InvID,ResID,PODetID,InvMonth,InvMonthHrs,InvClaimHrs,InvCertAmt,Remarks,Rate,TDeductAmt
,205795,395,24549,1/1/2018,213,213,0,,18900,
,205796,466,24561,1/1/2018,213,213,0,,18000,
,205797,7901,26207,1/1/2018,213,213,0,,15680,
,205798,7902,26268,1/1/2018,213,144,0,"10 day AL from 02/01/2018 to 11/01/2018 ,",10601,
,205799,429,24509,1/1/2018,213,213,0,,18000,
,205800,628,24619,1/1/2018,213,213,0,,12767,
,205801,3102,24608,1/1/2018,213,213,0,,17021,
,205802,391,24544,1/1/2018,213,213,0,,18000,
,205803,1877,24663,1/1/2018,213,96,0,"17 day AL from 20/12/2017 to 05/01/2018 ,",2635,160
,205804,5408,24415,1/1/2018,213,213,0,,5662,160
,205805,6289,24573,1/1/2018,213,213,0,,6228,160
,205806,1492,26201,1/1/2018,213,213,0,,11916,
,205807,1564,26229,1/1/2018,213,199,0,"2 day Sick Leave from 14/01/2018 to 15/01/2018 ,",14724,
,205808,1815,26227,1/1/2018,213,213,0,,32835,
,205809,1971,26219,1/1/2018,213,199,0,"2 day Sick Leave from 25/12/2017 to 26/12/2017 ,",18835,
,205810,485,26228,1/1/2018,213,213,0,,25300,
,205811,1043,26213,1/1/2018,213,165,0,"7 day AL from 13/01/2018 to 19/01/2018 ,",15617,
,205812,8215,26284,1/1/2018,213,103,0,"16 day AL from 20/12/2017 to 04/01/2018 ,",10918,
,205813,6255,25823,1/1/2018,213,89,0,"18 day AL from 02/01/2018 to 19/01/2018 ,",4335,
,205814,8787,24934,1/1/2018,213,213,0,,4000,
,205815,8798,24947,1/1/2018,213,213,0,,4000,
,205816,9186,25336,1/1/2018,213,213,0,,3223,
,205817,5337,25523,1/1/2018,213,151,0,"9 day AL from 11/01/2018 to 19/01/2018 ,",3117,
,205818,5378,25557,1/1/2018,213,213,0,,4397,
,205819,5386,25565,1/1/2018,213,213,0,,4397,
,205820,5394,25571,1/1/2018,213,213,0,,5662,160
,205821,5611,25508,1/1/2018,213,213,0,,7488,160
,205822,5826,25690,1/1/2018,213,117,0,"14 day AL from 06/01/2018 to 19/01/2018 ,",3110,160
,205823,6146,25472,1/1/2018,213,213,0,,5662,160
,205824,6194,25730,1/1/2018,213,165,0,"7 day AL from 13/01/2018 to 19/01/2018 ,",5044,160
,205825,6199,25733,1/1/2018,213,213,0,,7488,160
,205826,6400,25713,1/1/2018,213,213,0,,11916,
,205827,1074,25869,1/1/2018,213,213,0,,21571,
,205828,520,26168,1/1/2018,213,41,0,"25 day AL from 23/12/2017 to 16/01/2018 ,",2822,
,205829,561,26170,1/1/2018,213,213,0,,23690,
,205830,1547,26164,1/1/2018,213,213,0,,18000,
,205831,1511,26144,1/1/2018,213,213,0,,5934,
,205832,1327,26221,1/1/2018,213,213,0,,12409,160
,205833,8607,24745,1/1/2018,213,213,0,,2550,
,205834,8619,24757,1/1/2018,213,213,0,,2550,
,205835,8636,24774,1/1/2018,213,213,0,,2550,
,205836,8785,24932,1/1/2018,213,41,0,Staff LWD 25/12/2017,770,
,205837,8861,25010,1/1/2018,213,213,0,,4000,
,205838,9969,25083,1/1/2018,213,213,0,,3223,
,205839,9970,25085,1/1/2018,213,213,0,,3223,
,205840,9977,25351,1/1/2018,213,213,0,,3223,
,205841,2002,25943,1/1/2018,213,151,0,"1 day Absent from 04/01/2018 to 04/01/2018 , 1 day Absent from 08/01/2018 to 08/01/2018 , 3 day Absent from 11/01/2018 to 13/01/2018 , 4 day Absent from 14/01/2018 to 17/01/2018 ,",5308,160
,205842,5642,25756,1/1/2018,213,213,0,,6511,160
,205843,5652,25762,1/1/2018,213,213,0,,7488,160
,205844,6296,25896,1/1/2018,213,213,0,,5662,160
,205845,6297,25894,1/1/2018,213,213,0,,6511,160
,205846,2049,25475,1/1/2018,213,213,0,,5662,
,205847,4402,26175,1/1/2018,213,213,0,,11916,
,205848,3972,26154,1/1/2018,213,123,0,"13 day AL from 20/12/2017 to 01/01/2018 ,",5417,
,205849,8548,24681,1/1/2018,213,213,0,,2550,
,205850,8549,24682,1/1/2018,213,213,0,,2550,
,205851,8561,24694,1/1/2018,213,213,0,,2550,
,205852,8571,24704,1/1/2018,213,213,0,,2550,
,205853,8572,24705,1/1/2018,213,213,0,,2550,
,205854,8573,24706,1/1/2018,213,213,0,,2550,
,205855,8574,24707,1/1/2018,213,213,0,,2550,
,205856,8575,24708,1/1/2018,213,213,0,,2550,
,205857,8576,24709,1/1/2018,213,213,0,,2550,
,205858,8577,24710,1/1/2018,213,213,0,,2550,
,205859,8578,24711,1/1/2018,213,213,0,,2550,
,205860,8579,24712,1/1/2018,213,213,0,,2550,
,205861,8580,24713,1/1/2018,213,213,0,,2550,
,205862,8581,24714,1/1/2018,213,213,0,,2550,
,205863,8582,24715,1/1/2018,213,213,0,,2550,
,205864,8583,24716,1/1/2018,213,213,0,,2550,
,205865,8584,24717,1/1/2018,213,213,0,,2550,
,205866,8587,24720,1/1/2018,213,213,0,,2550,
,205867,8588,24722,1/1/2018,213,213,0,,2550,
,205868,8589,24723,1/1/2018,213,213,0,,2550,
,205869,8590,24724,1/1/2018,213,213,0,,2550,
,205870,8591,24725,1/1/2018,213,213,0,,2550,
,205871,8593,24727,1/1/2018,213,213,0,,2550,
,205872,8594,24728,1/1/2018,213,213,0,,2550,
,205873,8595,24730,1/1/2018,213,213,0,,2550,
,205874,8596,24731,1/1/2018,213,213,0,,2550,
,205875,8597,24732,1/1/2018,213,213,0,,2550,
,205876,8599,24734,1/1/2018,213,213,0,,2550,
,205877,8606,24743,1/1/2018,213,213,0,,2550,
,205878,8615,24753,1/1/2018,213,213,0,,2550,
,205879,8616,24754,1/1/2018,213,213,0,,2550,
,205880,8617,24755,1/1/2018,213,213,0,,2550,
,205881,8618,24756,1/1/2018,213,213,0,,2550,
,205882,8631,24769,1/1/2018,213,213,0,,2550,
,205883,8632,24770,1/1/2018,213,213,0,,2550,
,205884,8662,24801,1/1/2018,213,213,0,,3500,
,205885,8664,24803,1/1/2018,213,213,0,,3500,
,205886,8667,24806,1/1/2018,213,213,0,,3500,
,205887,8668,24807,1/1/2018,213,213,0,,3500,
,205888,8669,24808,1/1/2018,213,213,0,,3500,
,205889,8672,24811,1/1/2018,213,213,0,,3500,
,205890,8677,24817,1/1/2018,213,213,0,,3500,
,205891,8679,24819,1/1/2018,213,213,0,,3500,
,205892,8682,24822,1/1/2018,213,213,0,,3500,
,205893,8683,24823,1/1/2018,213,213,0,,3500,
,205894,8685,24825,1/1/2018,213,213,0,,3500,
,205895,8687,24828,1/1/2018,213,213,0,,3500,
,205896,8690,24831,1/1/2018,213,213,0,,3500,
,205897,8747,24890,1/1/2018,213,213,0,,4000,
,205898,8748,24891,1/1/2018,213,213,0,,4000,
,205899,8778,24925,1/1/2018,213,213,0,,4000,
,205900,8779,24926,1/1/2018,213,213,0,,4000,
,205901,8782,24929,1/1/2018,213,213,0,,4000,
,205902,8783,24930,1/1/2018,213,213,0,,4000,
,205903,8828,24977,1/1/2018,213,213,0,,4000,
,205904,8832,24981,1/1/2018,213,213,0,,4000,
,205905,8834,24983,1/1/2018,213,213,0,,4000,
,205906,8844,24993,1/1/2018,213,213,0,,4000,
,205907,8850,24999,1/1/2018,213,213,0,,4000,
,205908,8855,25004,1/1/2018,213,213,0,,4000,
,205909,8856,25005,1/1/2018,213,213,0,,4000,
,205910,8857,25006,1/1/2018,213,213,0,,4000,
,205911,8859,25008,1/1/2018,213,213,0,,4000,
,205912,8863,25012,1/1/2018,213,213,0,,4000,
,205913,8865,25014,1/1/2018,213,213,0,,4000,
,205914,8869,25018,1/1/2018,213,213,0,,4000,
,205915,8887,25036,1/1/2018,213,213,0,,4000,
,205916,9966,25069,1/1/2018,213,213,0,,3223,
,205917,8983,25133,1/1/2018,213,213,0,,3223,
,205918,8985,25135,1/1/2018,213,213,0,,3223,
,205919,8989,25139,1/1/2018,213,213,0,,3223,
,205920,8990,25140,1/1/2018,213,213,0,,3223,
,205921,8991,25141,1/1/2018,213,213,0,,3223,
,205922,8993,25143,1/1/2018,213,213,0,,3223,
,205923,8994,25144,1/1/2018,213,213,0,,3223,
,205924,8996,25146,1/1/2018,213,165,0,"7 day AL from 13/01/2018 to 19/01/2018 ,",2497,
,205925,9003,25153,1/1/2018,213,213,0,,3223,
,205926,9006,25156,1/1/2018,213,213,0,,3223,
,205927,9012,25162,1/1/2018,213,213,0,,3223,
,205928,9015,25165,1/1/2018,213,213,0,,3223,
,205929,9019,25169,1/1/2018,213,213,0,,3223,
,205930,9021,25171,1/1/2018,213,158,0,"8 day AL from 20/12/2017 to 27/12/2017 ,",2391,
,205931,9023,25173,1/1/2018,213,213,0,,3223,
,205932,9024,25174,1/1/2018,213,213,0,,3223,
,205933,9030,25180,1/1/2018,213,213,0,,3223,
,205934,9035,25185,1/1/2018,213,213,0,,3223,
,205935,9036,25186,1/1/2018,213,55,0,"23 day AL from 28/12/2017 to 19/01/2018 ,",832,
,205936,9037,25187,1/1/2018,213,48,0,"10 day Sick Leave from 24/12/2017 to 02/01/2018 , 14 day AL from 06/01/2018 to 19/01/2018 ,",726,
,205937,9039,25189,1/1/2018,213,213,0,,3223,
,205938,9041,25191,1/1/2018,213,213,0,,3223,
,205939,9042,25192,1/1/2018,213,7,0,"11 day Un Paid Leave / Emergency Leave from 20/12/2017 to 30/12/2017 , 19 day Work injury from 01/01/2018 to 19/01/2018 ,",106,
,205940,9045,25195,1/1/2018,213,213,0,,3223,
,205941,9047,25197,1/1/2018,213,213,0,,3223,
,205942,9048,25198,1/1/2018,213,213,0,,3223,
,205943,9049,25199,1/1/2018,213,69,0,"21 day AL from 30/12/2017 to 19/01/2018 ,",1044,
,205944,9050,25200,1/1/2018,213,213,0,,3223,
,205945,9051,25201,1/1/2018,213,213,0,,3223,
,205946,9054,25204,1/1/2018,213,171,0,"6 day Un Paid Leave / Emergency Leave from 30/12/2017 to 04/01/2018 ,",2587,
,205947,9056,25206,1/1/2018,213,213,0,,3223,
,205948,9057,25207,1/1/2018,213,213,0,,3223,
,205949,9098,25248,1/1/2018,213,117,0,"14 day AL from 20/12/2017 to 02/01/2018 ,",1770,
,205950,9099,25249,1/1/2018,213,213,0,,3223,
,205951,9101,25251,1/1/2018,213,117,0,"14 day AL from 06/01/2018 to 19/01/2018 ,",1770,
,205952,5635,24437,1/1/2018,213,213,0,,5662,160
,205953,5638,24438,1/1/2018,213,103,0,"16 day AL from 20/12/2017 to 04/01/2018 ,",2738,160
,205954,5644,24439,1/1/2018,213,213,0,,6511,160
,205955,5657,25765,1/1/2018,213,213,0,,7488,160
,205956,6022,24652,1/1/2018,213,213,0,,7846,
,205957,6052,24628,1/1/2018,213,213,0,,5899,
,205958,6061,24646,1/1/2018,213,213,0,,6853,
,205959,6091,24634,1/1/2018,213,213,0,,6853,
,205960,6114,24647,1/1/2018,213,21,0,"28 day AL from 23/12/2017 to 19/01/2018 ,",676,
,205961,6230,24533,1/1/2018,213,213,0,,5662,160
,205962,6295,24575,1/1/2018,213,213,0,,5662,160
,205963,6389,24449,1/1/2018,213,199,0,"2 day Sick Leave from 06/01/2018 to 07/01/2018 ,",6083,
,205964,6704,24457,1/1/2018,213,213,0,,6511,160
,205965,7911,24421,1/1/2018,213,213,0,,11932,
,205966,7912,24422,1/1/2018,213,213,0,,9022,
,205967,7914,24424,1/1/2018,213,213,0,,9022,
,205968,7915,24425,1/1/2018,213,213,0,,9022,
,205969,416,24500,1/1/2018,213,213,0,,15760,
,205970,4832,24565,1/1/2018,213,213,0,,14663,
,205971,250,24524,1/1/2018,213,213,0,,18000,
,205972,5661,24440,1/1/2018,213,213,0,,7488,160
,205973,6391,24456,1/1/2018,213,213,0,,6511,160
,205974,7913,24423,1/1/2018,213,213,0,,6511,
,205975,1495,26233,1/1/2018,213,213,0,,12750,
,205976,6799,26236,1/1/2018,213,213,0,,13704,
,205977,397,24551,1/1/2018,213,213,0,,14663,
,205978,400,24553,1/1/2018,213,123,0,"13 day AL from 23/12/2017 to 04/01/2018 ,",8467,
,205979,401,24554,1/1/2018,213,130,0,"12 day AL from 20/12/2017 to 31/12/2017 ,",10503,
,205980,468,24563,1/1/2018,213,213,0,,14663,
,205981,475,24566,1/1/2018,213,213,0,,14663,
,205982,1393,24539,1/1/2018,213,213,0,,15760,
,205983,1395,24541,1/1/2018,213,213,0,,11916,
,205984,6705,24475,1/1/2018,213,130,0,"9 day AL from 08/01/2018 to 16/01/2018 , 3 day AL from 17/01/2018 to 19/01/2018 ,",8364,
,205985,246,24520,1/1/2018,213,199,0,"2 day AL from 20/12/2017 to 21/12/2017 ,",22133,
,205986,8213,24664,1/1/2018,213,171,0,"6 day AL from 25/12/2017 to 30/12/2017 ,",18465,
,205987,8222,24668,1/1/2018,213,213,0,,23000,
,205988,2219,24548,1/1/2018,213,213,0,,18000,
,205989,393,24546,1/1/2018,213,206,0,"1 day Sick Leave from 28/12/2017 to 28/12/2017 ,",17408,
,205990,396,24550,1/1/2018,213,171,0,"6 day AL from 13/01/2018 to 18/01/2018 ,",14451,
,205991,402,24555,1/1/2018,213,213,0,,20160,
,205992,457,24556,1/1/2018,213,213,0,,18000,
,205993,460,24559,1/1/2018,213,213,0,,18000,
,205994,463,24560,1/1/2018,213,213,0,,21571,
,205995,476,24567,1/1/2018,213,206,0,"1 day Sick Leave from 11/01/2018 to 11/01/2018 ,",19497,
,205996,1398,24543,1/1/2018,213,199,0,"2 day AL from 20/12/2017 to 21/12/2017 ,",18835,
,205997,8219,24666,1/1/2018,213,123,0,"13 day AL from 23/12/2017 to 04/01/2018 ,",10394,
,205998,5916,26190,1/1/2018,213,213,0,,11932,
,205999,6191,26209,1/1/2018,213,213,0,,6511,160
,206000,1907,25923,1/1/2018,213,213,0,,9022,
,206001,1956,25937,1/1/2018,213,213,0,,9022,
,206002,2034,25957,1/1/2018,213,213,0,,9022,
,206003,5513,25658,1/1/2018,213,213,0,,10375,
,206004,5662,25768,1/1/2018,213,213,0,,9022,
,206005,5694,25825,1/1/2018,213,213,0,,10375,
,206006,6260,25829,1/1/2018,213,213,0,,11932,
,206007,10155,24486,1/1/2018,213,213,0,,9022,160
,206008,8656,24795,1/1/2018,213,213,0,,3500,
,206009,8657,24796,1/1/2018,213,213,0,,3500,
,206010,8658,24797,1/1/2018,213,213,0,,3500,
,206011,8661,24800,1/1/2018,213,213,0,,3500,
,206012,8663,24802,1/1/2018,213,213,0,,3500,
,206013,8665,24804,1/1/2018,213,213,0,,3500,
,206014,8666,24805,1/1/2018,213,213,0,,3500,
,206015,8670,24809,1/1/2018,213,213,0,,3500,
,206016,8671,24810,1/1/2018,213,213,0,,3500,
,206017,8673,24812,1/1/2018,213,213,0,,3500,
,206018,8674,24813,1/1/2018,213,213,0,,3500,
,206019,8675,24814,1/1/2018,213,213,0,,3500,
,206020,8676,24816,1/1/2018,213,213,0,,3500,
,206021,8680,24820,1/1/2018,213,213,0,,3500,
,206022,8681,24821,1/1/2018,213,213,0,,3500,
,206023,8686,24827,1/1/2018,213,213,0,,3500,
,206024,8688,24829,1/1/2018,213,213,0,,3500,
,206025,8689,24830,1/1/2018,213,213,0,,3500,
,206026,8691,24833,1/1/2018,213,213,0,,3500,
,206027,8692,24834,1/1/2018,213,213,0,,3500,
,206028,8693,24835,1/1/2018,213,213,0,,3500,
,206029,8694,24836,1/1/2018,213,213,0,,3500,
,206030,8695,24837,1/1/2018,213,213,0,,3500,
,206031,8696,24838,1/1/2018,213,213,0,,3500,
,206032,8697,24839,1/1/2018,213,213,0,,3500,
,206033,8704,24846,1/1/2018,213,213,0,,3500,
,206034,8706,24848,1/1/2018,213,213,0,,3500,
,206035,8707,24849,1/1/2018,213,213,0,,3500,
,206036,8708,24850,1/1/2018,213,213,0,,3500,
,206037,8709,24851,1/1/2018,213,213,0,,3500,
,206038,8710,24852,1/1/2018,213,213,0,,3500,
,206039,8711,24853,1/1/2018,213,213,0,,3500,
,206040,8712,24854,1/1/2018,213,213,0,,3500,
,206041,8713,24855,1/1/2018,213,213,0,,3500,
,206042,8714,24856,1/1/2018,213,213,0,,3500,
,206043,8715,24857,1/1/2018,213,213,0,,3500,
,206044,8728,24871,1/1/2018,213,213,0,,4000,
,206045,8732,24875,1/1/2018,213,213,0,,4000,
,206046,8737,24880,1/1/2018,213,213,0,,4000,
,206047,683,24446,1/1/2018,213,213,0,,7488,160
,206048,685,24469,1/1/2018,213,213,0,,7488,160
,206049,723,24630,1/1/2018,213,165,0,"7 day AL from 13/01/2018 to 19/01/2018 ,",4570,
,206050,5389,25568,1/1/2018,213,213,0,,5662,160
,206051,5395,24414,1/1/2018,213,213,0,,5662,160
,206052,5409,24416,1/1/2018,213,213,0,,5662,160
,206053,5443,25604,1/1/2018,213,213,0,,6511,160
,206054,5448,25608,1/1/2018,213,213,0,,6511,160
,206055,5462,25618,1/1/2018,213,213,0,,6511,160
,206056,5464,24417,1/1/2018,213,213,0,,6511,160
,206057,5467,24418,1/1/2018,213,213,0,,7488,160
,206058,5473,24419,1/1/2018,213,213,0,,7488,160
,206059,5484,24420,1/1/2018,213,199,0,"2 day Sick Leave from 24/12/2017 to 25/12/2017 ,",6996,160
,206060,5899,25709,1/1/2018,213,213,0,,7488,160
,206061,8108,24460,1/1/2018,213,213,0,,7488,
,206062,5495,25643,1/1/2018,213,213,0,,9022,
,206063,5496,25644,1/1/2018,213,55,0,"23 day AL from 20/12/2017 to 11/01/2018 ,",2330,
,206064,5497,25645,1/1/2018,213,192,0,"1 day Absent from 23/12/2017 to 23/12/2017 , 1 day Absent from 25/12/2017 to 25/12/2017 , 1 day Absent from 13/01/2018 to 13/01/2018 ,",8133,
,206065,5498,25646,1/1/2018,213,213,0,,9022,
,206066,5499,25647,1/1/2018,213,137,0,"11 day AL from 27/12/2017 to 06/01/2018 ,",5803,
,206067,5511,25656,1/1/2018,213,34,0,"26 day AL from 20/12/2017 to 14/01/2018 ,",1440,
,206068,5512,25657,1/1/2018,213,213,0,,10375,
,206069,5517,25662,1/1/2018,213,213,0,,10375,
,206070,8598,24733,1/1/2018,213,213,0,,2550,
,206071,8727,24870,1/1/2018,213,213,0,,4000,
,206072,8729,24872,1/1/2018,213,213,0,,4000,
,206073,8733,24876,1/1/2018,213,213,0,,4000,
,206074,8754,24897,1/1/2018,213,213,0,,4000,
,206075,8756,24899,1/1/2018,213,213,0,,4000,
,206076,8765,24908,1/1/2018,213,213,0,,4000,
,206077,8766,24909,1/1/2018,213,213,0,,4000,
,206078,8768,24911,1/1/2018,213,213,0,,4000,
,206079,8811,24960,1/1/2018,213,213,0,,4000,
,206080,8812,24961,1/1/2018,213,213,0,,4000,
,206081,8817,24966,1/1/2018,213,213,0,,4000,
,206082,8821,24970,1/1/2018,213,213,0,,4000,
,206083,8822,24971,1/1/2018,213,213,0,,4000,
,206084,8824,24973,1/1/2018,213,213,0,,4000,
,206085,8825,24974,1/1/2018,213,213,0,,4000,
,206086,8826,24975,1/1/2018,213,213,0,,4000,
,206087,8833,24982,1/1/2018,213,213,0,,4000,
,206088,8837,24986,1/1/2018,213,213,0,,4000,
,206089,8838,24987,1/1/2018,213,213,0,,4000,
,206090,8840,24989,1/1/2018,213,213,0,,4000,
,206091,8842,24991,1/1/2018,213,213,0,,4000,
,206092,8849,24998,1/1/2018,213,213,0,,4000,
,206093,8854,25003,1/1/2018,213,213,0,,4000,
,206094,8858,25007,1/1/2018,213,213,0,,4000,
,206095,8872,25021,1/1/2018,213,213,0,,4000,
,206096,8875,25024,1/1/2018,213,213,0,,4000,
,206097,1159,25820,1/1/2018,213,213,0,,16740,
,206098,5520,25665,1/1/2018,213,213,0,,13704,
,206099,5521,25666,1/1/2018,213,213,0,,13704,
,206100,5522,25667,1/1/2018,213,165,0,"7 day AL from 13/01/2018 to 19/01/2018 ,",10616,
,206101,9968,25077,1/1/2018,213,213,0,,3223,
,206102,9971,25096,1/1/2018,213,213,0,,3223,
,206103,9972,25106,1/1/2018,213,213,0,,3223,
,206104,9973,25109,1/1/2018,213,213,0,,3223,
,206105,9974,25111,1/1/2018,213,213,0,,3223,
,206106,9978,25452,1/1/2018,213,213,0,,3223,
,206107,9979,25453,1/1/2018,213,110,0,"15 day Sick Leave from 25/12/2017 to 08/01/2018 ,",1664,
,206108,8896,25046,1/1/2018,213,213,0,,3223,
,206109,8900,25050,1/1/2018,213,21,0,"26 day AL from 20/12/2017 to 14/01/2018 , 2 day AL from 15/01/2018 to 16/01/2018 ,",318,
,206110,8904,25054,1/1/2018,213,213,0,,3223,
,206111,8910,25060,1/1/2018,213,213,0,,3223,
,206112,8913,25063,1/1/2018,213,213,0,,3223,
,206113,8925,25075,1/1/2018,213,213,0,,3223,
,206114,8930,25080,1/1/2018,213,213,0,,3223,
,206115,8934,25084,1/1/2018,213,69,0,"21 day AL from 30/12/2017 to 19/01/2018 ,",1044,
,206116,8936,25086,1/1/2018,213,213,0,,3223,
,206117,8937,25087,1/1/2018,213,213,0,,3223,
,206118,8938,25088,1/1/2018,213,213,0,,3223,
,206119,8941,25091,1/1/2018,213,192,0,"3 day Un Paid Leave / Emergency Leave from 17/01/2018 to 19/01/2018 ,",2905,
,206120,8942,25092,1/1/2018,213,213,0,,3223,
,206121,8947,25097,1/1/2018,213,213,0,,3223,
,206122,8948,25098,1/1/2018,213,165,0,"7 day AL from 13/01/2018 to 19/01/2018 ,",2497,
,206123,8950,25100,1/1/2018,213,213,0,,3223,
,206124,8951,25101,1/1/2018,213,213,0,,3223,
,206125,8958,25108,1/1/2018,213,213,0,,3223,
,206126,8964,25114,1/1/2018,213,213,0,,3223,
,206127,8969,25119,1/1/2018,213,213,0,,3223,
,206128,8970,25120,1/1/2018,213,165,0,"7 day AL from 13/01/2018 to 19/01/2018 ,",2497,
,206129,8977,25127,1/1/2018,213,213,0,,3223,
,206130,9086,25236,1/1/2018,213,213,0,,3223,
,206131,9095,25245,1/1/2018,213,213,0,,3223,
,206132,9170,25320,1/1/2018,213,213,0,,3223,
,206133,9174,25324,1/1/2018,213,158,0,"8 day Un Paid Leave / Emergency Leave from 06/01/2018 to 13/01/2018 ,",2391,
,206134,9179,25329,1/1/2018,213,213,0,,3223,
,206135,9180,25330,1/1/2018,213,213,0,,3223,
,206136,9188,25338,1/1/2018,213,213,0,,3223,
,206137,9197,25347,1/1/2018,213,213,0,,3223,
,206138,9198,25348,1/1/2018,213,213,0,,3223,
,206139,9214,25364,1/1/2018,213,213,0,,3223,
,206140,9281,25431,1/1/2018,213,192,0,"3 day AL from 20/12/2017 to 22/12/2017 ,",2905,
,206141,9282,25432,1/1/2018,213,213,0,,3223,
,206142,9289,25439,1/1/2018,213,213,0,,3223,
,206143,9306,25456,1/1/2018,213,213,0,,3223,
,206144,9307,25457,1/1/2018,213,213,0,,3223,
,206145,9308,25458,1/1/2018,213,213,0,,3223,
,206146,5327,25513,1/1/2018,213,213,0,,4397,
,206147,5342,25528,1/1/2018,213,213,0,,4397,
,206148,5360,25542,1/1/2018,213,213,0,,4397,
,206149,5370,25549,1/1/2018,213,213,0,,5719,
,206150,5379,25558,1/1/2018,213,213,0,,4397,
,206151,9341,25671,1/1/2018,213,213,0,,3223,
,206152,9342,25681,1/1/2018,213,213,0,,3223,
,206153,9514,25090,1/1/2018,213,213,0,,3223,
,206154,9517,25325,1/1/2018,213,213,0,,3223,
,206155,9519,25440,1/1/2018,213,213,0,,3223,
,206156,9534,25048,1/1/2018,213,213,0,,3223,
,206157,9535,25051,1/1/2018,213,213,0,,3223,
,206158,9536,25056,1/1/2018,213,213,0,,3223,
,206159,9537,25065,1/1/2018,213,213,0,,3223,
,206160,9538,25071,1/1/2018,213,213,0,,3223,
,206161,9539,25073,1/1/2018,213,213,0,,3223,
,206162,9541,25104,1/1/2018,213,213,0,,3223,
,206163,9542,25116,1/1/2018,213,213,0,,3223,
,206164,9559,25314,1/1/2018,213,213,0,,3223,
,206165,9560,25319,1/1/2018,213,213,0,,3223,
,206166,9561,25353,1/1/2018,213,213,0,,3223,
,206167,9575,25455,1/1/2018,213,171,0,"1 day Un Paid Leave / Emergency Leave from 20/12/2017 to 20/12/2017 , 5 day Absent from 21/12/2017 to 25/12/2017 ,",2587,
,206168,9576,25459,1/1/2018,213,213,0,,3223,
,206169,9771,25333,1/1/2018,213,213,0,,3223,
,206170,9772,25335,1/1/2018,213,213,0,,3223,
,206171,9773,25343,1/1/2018,213,213,0,,3223,
,206172,9780,25047,1/1/2018,213,213,0,,3223,
,206173,9781,25052,1/1/2018,213,213,0,,3223,
,206174,9783,25058,1/1/2018,213,213,0,,3223,
,206175,9786,25074,1/1/2018,213,213,0,,3223,
,206176,9787,25076,1/1/2018,213,213,0,,3223,
,206177,9788,25081,1/1/2018,213,213,0,,3223,
,206178,9790,25095,1/1/2018,213,213,0,,3223,
,206179,9792,25110,1/1/2018,213,185,0,"4 day Un Paid Leave / Emergency Leave from 13/01/2018 to 16/01/2018 ,",2799,
,206180,9810,25316,1/1/2018,213,213,0,,3223,
,206181,9811,25321,1/1/2018,213,213,0,,3223,
